file,status,n_salt_bridges_int,n_aromatic_stacking_int,n_hydrophobic_int,n_repulsive_int
neg_6OS0_cleaned__vhh_6B73_cleaned_1.pdb,OK,2,0,52,2
neg_6OS1_cleaned__vhh_4PGJ_1_cleaned_2.pdb,OK,2,0,49,2
neg_6OS2_cleaned__vhh_9HO4_cleaned_1.pdb,OK,2,0,50,1
neg_6OS2_cleaned__vhh_7MDW_0_cleaned_2.pdb,OK,1,0,52,2
neg_6OYZ_1_cleaned__vhh_5MP2_1_cleaned_2.pdb,OK,1,0,15,0
neg_6OYH_2_cleaned__vhh_5M15_cleaned_1.pdb,OK,0,1,39,0
neg_6OYZ_1_cleaned__vhh_7KM5_0_cleaned_1.pdb,OK,0,0,6,0
neg_6OZ6_0_cleaned__vhh_7LJC_cleaned_2.pdb,OK,1,0,25,0
neg_6OZ6_0_cleaned__vhh_2P49_cleaned_1.pdb,OK,0,1,44,0
neg_6OYH_2_cleaned__vhh_2P46_cleaned_2.pdb,OK,0,0,15,1
neg_6Q6Z_cleaned__vhh_4Z9K_cleaned_2.pdb,OK,0,0,8,2
neg_6Q6Z_cleaned__vhh_5TJW_cleaned_1.pdb,OK,1,0,14,3
neg_6QGW_cleaned__vhh_6HHU_1_cleaned_2.pdb,OK,1,0,4,1
neg_6QGX_cleaned__vhh_4POU_cleaned_2.pdb,OK,2,0,13,1
neg_6QUP_cleaned__vhh_7NVN_0_cleaned_1.pdb,OK,3,0,10,4
neg_6QGW_cleaned__vhh_7YDM_cleaned_1.pdb,OK,1,0,7,2
neg_6QGX_cleaned__vhh_5F7L_cleaned_1.pdb,OK,1,0,9,2
neg_6QGY_0_cleaned__vhh_5HVG_1_cleaned_2.pdb,OK,0,0,11,4
neg_6QGY_0_cleaned__vhh_6HUK_cleaned_1.pdb,OK,0,0,32,3
neg_6QUP_cleaned__vhh_5IML_cleaned_2.pdb,OK,1,0,23,6
neg_6R7T_cleaned__vhh_6ZG3_1_cleaned_1.pdb,OK,1,0,9,2
neg_6R7T_cleaned__vhh_7ZMP_cleaned_2.pdb,OK,4,0,12,5
neg_6QV2_cleaned__vhh_5VXK_cleaned_2.pdb,OK,3,0,12,2
neg_6RAG_cleaned__vhh_7A48_cleaned_1.pdb,OK,0,0,14,2
neg_6RAH_cleaned__vhh_7WXW_cleaned_1.pdb,OK,0,0,43,1
neg_6QV2_cleaned__vhh_7D5B_cleaned_1.pdb,OK,0,0,0,0
neg_6RAI_cleaned__vhh_7NBB_1_cleaned_2.pdb,OK,0,0,14,0
neg_6RAI_cleaned__vhh_8AIA_0_cleaned_1.pdb,OK,1,0,38,0
neg_6RAJ_cleaned__vhh_7NX0_1_cleaned_2.pdb,OK,2,0,35,0
neg_6RAG_cleaned__vhh_8TH4_cleaned_2.pdb,OK,0,0,45,1
neg_6RAK_cleaned__vhh_4WGV_cleaned_1.pdb,OK,1,0,20,1
neg_6RAH_cleaned__vhh_8DCR_cleaned_2.pdb,OK,3,0,31,2
neg_6RAK_cleaned__vhh_5M15_cleaned_2.pdb,OK,0,0,6,0
neg_6RAJ_cleaned__vhh_8B17_cleaned_1.pdb,OK,0,0,14,0
neg_6RAN_cleaned__vhh_6IR1_cleaned_1.pdb,OK,0,0,7,0
neg_6RAM_cleaned__vhh_5GXB_cleaned_2.pdb,OK,1,0,29,2
neg_6RAM_cleaned__vhh_7F58_cleaned_1.pdb,OK,0,0,34,0
neg_6RNK_cleaned__vhh_5F7N_cleaned_1.pdb,OK,0,1,27,1
neg_6RAL_cleaned__vhh_6X08_cleaned_2.pdb,OK,0,0,22,1
neg_6RNK_cleaned__vhh_6IBB_cleaned_2.pdb,OK,1,1,33,2
neg_6RQM_cleaned__vhh_8FU6_cleaned_2.pdb,OK,0,0,55,0
neg_6RAN_cleaned__vhh_7CAN_cleaned_2.pdb,OK,0,0,9,1
neg_6RQM_cleaned__vhh_8DCR_cleaned_1.pdb,OK,0,0,34,1
neg_6RTW_cleaned__vhh_4C57_cleaned_2.pdb,OK,3,0,3,2
neg_6RPJ_cleaned__vhh_1MEL_cleaned_1.pdb,OK,1,0,31,0
neg_6RTY_cleaned__vhh_7MBX_cleaned_2.pdb,OK,1,0,16,2
neg_6RVC_0_cleaned__vhh_5DFZ_cleaned_1.pdb,OK,2,0,4,2
neg_6S0Y_cleaned__vhh_6U54_cleaned_2.pdb,OK,0,0,4,0
neg_6RTY_cleaned__vhh_7AR0_cleaned_1.pdb,OK,0,0,5,1
neg_6RTW_cleaned__vhh_7ME7_cleaned_1.pdb,OK,2,0,21,1
neg_6SGE_cleaned__vhh_7F58_cleaned_1.pdb,OK,0,0,11,0
neg_6SGE_cleaned__vhh_6UHT_0_cleaned_2.pdb,OK,0,0,10,1
neg_6RVC_0_cleaned__vhh_7AQZ_cleaned_2.pdb,OK,4,0,6,2
neg_6TYL_0_cleaned__vhh_6HHU_0_cleaned_1.pdb,OK,2,0,9,3
neg_6TEJ_cleaned__vhh_7A17_1_cleaned_2.pdb,OK,4,0,8,4
neg_6TEJ_cleaned__vhh_9FVB_cleaned_1.pdb,OK,3,0,16,2
neg_6SSI_1_cleaned__vhh_5TSJ_cleaned_2.pdb,OK,1,0,14,2
neg_6TYL_1_cleaned__vhh_5E7F_cleaned_2.pdb,OK,0,0,19,1
neg_6TYL_0_cleaned__vhh_7F9Y_cleaned_2.pdb,OK,2,0,26,1
neg_6TYL_1_cleaned__vhh_6GWQ_cleaned_1.pdb,OK,2,0,13,2
neg_6TYL_2_cleaned__vhh_4WEU_cleaned_1.pdb,OK,2,0,30,1
neg_6TYL_4_cleaned__vhh_6APP_cleaned_2.pdb,OK,1,0,14,3
neg_6TYL_4_cleaned__vhh_7O3B_cleaned_1.pdb,OK,0,0,9,3
neg_6TYL_cleaned__vhh_6C5W_cleaned_2.pdb,OK,0,0,35,2
neg_6U12_cleaned__vhh_7NVN_0_cleaned_2.pdb,OK,3,0,0,1
neg_6TYL_cleaned__vhh_8BVR_cleaned_1.pdb,OK,0,2,54,4
neg_6U51_1_cleaned__vhh_8B1I_cleaned_2.pdb,OK,0,0,25,0
neg_6SSI_1_cleaned__vhh_8AHL_2_cleaned_1.pdb,OK,1,0,10,1
neg_6U52_cleaned__vhh_4HGK_0_cleaned_2.pdb,OK,2,0,10,3
neg_6U51_1_cleaned__vhh_8HTI_cleaned_1.pdb,OK,0,0,19,0
neg_6U12_cleaned__vhh_8FLS_cleaned_1.pdb,OK,0,1,54,1
neg_6U52_cleaned__vhh_5F9A_cleaned_1.pdb,OK,0,0,1,0
neg_6U55_cleaned__vhh_7QIA_cleaned_2.pdb,OK,2,1,42,2
neg_6U54_cleaned__vhh_5G5R_cleaned_1.pdb,OK,1,0,26,0
neg_6U55_cleaned__vhh_8B1D_cleaned_1.pdb,OK,2,1,28,2
neg_6U54_cleaned__vhh_4I13_cleaned_2.pdb,OK,2,0,60,2
neg_6UC6_0_cleaned__vhh_3QXW_cleaned_2.pdb,OK,0,0,30,2
neg_6UFT_cleaned__vhh_5JMO_cleaned_1.pdb,OK,0,0,10,1
neg_6UC6_0_cleaned__vhh_7D68_cleaned_1.pdb,OK,3,0,55,1
neg_6UHT_1_cleaned__vhh_4I1N_cleaned_1.pdb,OK,0,1,22,3
neg_6UHT_0_cleaned__vhh_6OQ7_cleaned_2.pdb,OK,1,0,22,1
neg_6UFT_cleaned__vhh_7A6O_cleaned_2.pdb,OK,4,0,15,4
neg_6UHT_0_cleaned__vhh_3JBG_0_cleaned_1.pdb,OK,2,0,27,1
neg_6UHT_1_cleaned__vhh_6OS2_cleaned_2.pdb,OK,0,1,100,1
neg_6UKT_0_cleaned__vhh_8BPK_cleaned_1.pdb,OK,0,0,39,0
neg_6UKT_3_cleaned__vhh_8F6V_cleaned_1.pdb,OK,2,0,2,3
neg_6UKT_0_cleaned__vhh_8S0M_cleaned_2.pdb,OK,3,1,60,5
neg_6UL4_cleaned__vhh_7R24_cleaned_2.pdb,OK,1,0,20,0
neg_6UKT_3_cleaned__vhh_5JDS_cleaned_2.pdb,OK,1,0,4,0
neg_6UKT_1_cleaned__vhh_6Q6Z_cleaned_1.pdb,OK,0,0,11,2
neg_6UL4_cleaned__vhh_8FU6_cleaned_1.pdb,OK,0,0,37,1
neg_6UKT_1_cleaned__vhh_7KI1_cleaned_2.pdb,OK,2,0,29,0
neg_6V7Y_cleaned__vhh_7ZK1_cleaned_1.pdb,OK,0,0,18,0
neg_6V7Y_cleaned__vhh_8IQ6_cleaned_2.pdb,OK,0,0,50,1
neg_6V7Z_cleaned__vhh_4GFT_cleaned_2.pdb,OK,1,0,22,0
neg_6V7Z_cleaned__vhh_7MBX_cleaned_1.pdb,OK,1,0,45,0
neg_6V80_cleaned__vhh_7P2D_cleaned_1.pdb,OK,0,0,8,0
neg_6V80_cleaned__vhh_5J1T_cleaned_2.pdb,OK,0,1,38,0
neg_6V80_1_cleaned__vhh_4GRW_1_cleaned_2.pdb,OK,1,0,24,1
neg_6VBG_cleaned__vhh_7PH4_cleaned_1.pdb,OK,0,0,19,0
neg_6VI4_0_cleaned__vhh_1G6V_cleaned_1.pdb,OK,0,0,0,1
neg_6V80_1_cleaned__vhh_8DFL_cleaned_1.pdb,OK,2,0,69,1
neg_6VBG_cleaned__vhh_5OVW_cleaned_2.pdb,OK,0,0,7,0
neg_6VI4_0_cleaned__vhh_8QZ2_cleaned_2.pdb,OK,1,0,2,2
neg_6WAQ_cleaned__vhh_7ZKZ_1_cleaned_2.pdb,OK,0,0,11,0
neg_6WAQ_cleaned__vhh_8EQB_cleaned_1.pdb,OK,0,0,19,0
neg_6WAR_0_cleaned__vhh_4QO1_cleaned_1.pdb,OK,0,0,22,1
neg_6WAR_0_cleaned__vhh_6RPJ_cleaned_2.pdb,OK,1,1,37,0
neg_6WAR_1_cleaned__vhh_8IOD_cleaned_1.pdb,OK,0,0,59,0
neg_6WAR_1_cleaned__vhh_7UST_cleaned_2.pdb,OK,0,0,51,1
neg_6X05_cleaned__vhh_3ZKS_cleaned_2.pdb,OK,0,0,0,0
neg_6X04_cleaned__vhh_5VXJ_cleaned_1.pdb,OK,1,0,0,0
neg_6X05_cleaned__vhh_6APP_cleaned_1.pdb,OK,1,0,4,0
neg_6X08_cleaned__vhh_6J7W_cleaned_2.pdb,OK,2,0,2,3
neg_6X08_cleaned__vhh_7C8W_cleaned_1.pdb,OK,2,0,10,3
neg_6X1A_cleaned__vhh_5KU0_1_cleaned_2.pdb,OK,3,0,22,3
neg_6X19_cleaned__vhh_2X6M_cleaned_1.pdb,OK,2,0,9,3
neg_6X18_cleaned__vhh_9IQP_cleaned_2.pdb,OK,2,0,21,1
neg_6X4G_0_cleaned__vhh_8CY7_cleaned_1.pdb,OK,1,0,22,1
neg_6X4T_0_cleaned__vhh_6IR2_cleaned_2.pdb,OK,0,0,7,0
neg_6X9S_cleaned__vhh_5G5X_cleaned_2.pdb,OK,0,0,0,0
neg_6X9S_cleaned__vhh_7A17_1_cleaned_1.pdb,OK,1,0,0,0
neg_6X19_cleaned__vhh_9LAD_cleaned_2.pdb,OK,2,0,13,2
neg_6X18_cleaned__vhh_7P14_cleaned_1.pdb,OK,2,0,24,3
neg_6X9T_cleaned__vhh_7JJO_cleaned_1.pdb,OK,1,0,0,0
neg_6X1A_cleaned__vhh_7ZAU_cleaned_1.pdb,OK,5,0,24,8
neg_6X9T_cleaned__vhh_5VAI_cleaned_2.pdb,OK,1,0,0,0
neg_6X9V_cleaned__vhh_7CKW_cleaned_1.pdb,OK,1,0,0,1
neg_6X9U_cleaned__vhh_6I6J_cleaned_1.pdb,OK,1,0,5,1
neg_6X9V_cleaned__vhh_8DQU_cleaned_2.pdb,OK,0,0,0,0
neg_6X9U_cleaned__vhh_8FLT_cleaned_2.pdb,OK,1,0,0,1
neg_6XOX_cleaned__vhh_7EVW_cleaned_1.pdb,OK,1,0,14,2
neg_6XOX_cleaned__vhh_6P9Y_cleaned_2.pdb,OK,1,0,16,2
neg_6XW4_cleaned__vhh_8HAO_cleaned_1.pdb,OK,1,0,27,1
neg_6XW5_cleaned__vhh_7CX2_cleaned_1.pdb,OK,1,0,36,2
neg_6XW4_cleaned__vhh_8G72_cleaned_2.pdb,OK,0,0,15,2
neg_6XZF_cleaned__vhh_5DMJ_cleaned_1.pdb,OK,0,0,6,1
neg_6XW6_cleaned__vhh_6H71_cleaned_2.pdb,OK,0,0,33,0
neg_6XW5_cleaned__vhh_8E3Z_cleaned_2.pdb,OK,1,0,28,0
neg_6XZU_cleaned__vhh_7KLW_0_cleaned_2.pdb,OK,2,0,34,3
neg_6XZU_cleaned__vhh_7ZMM_cleaned_1.pdb,OK,1,0,28,1
neg_6YZ5_cleaned__vhh_8PJP_cleaned_1.pdb,OK,1,0,7,0
neg_6Z1V_cleaned__vhh_7NFQ_cleaned_1.pdb,OK,0,1,24,0
neg_6XW7_0_cleaned__vhh_7X2M_cleaned_1.pdb,OK,4,1,21,4
neg_6XW7_0_cleaned__vhh_6SGE_cleaned_2.pdb,OK,1,0,32,0
neg_6Z1V_cleaned__vhh_8HR2_1_cleaned_2.pdb,OK,0,1,42,0
neg_6Z20_cleaned__vhh_6HHD_cleaned_1.pdb,OK,0,1,62,0
neg_6Z20_cleaned__vhh_8CYJ_1_cleaned_2.pdb,OK,0,0,35,1
neg_6Z10_cleaned__vhh_1MEL_cleaned_1.pdb,OK,2,0,23,2
neg_6Z2M_cleaned__vhh_8HBJ_2_cleaned_2.pdb,OK,0,0,21,0
neg_6Z2M_cleaned__vhh_9B2C_cleaned_1.pdb,OK,1,1,24,1
neg_6ZCZ_1_cleaned__vhh_9ERW_cleaned_2.pdb,OK,1,0,18,1
neg_6ZCZ_1_cleaned__vhh_9JEC_cleaned_1.pdb,OK,1,2,27,0
neg_6Z6V_1_cleaned__vhh_7RBY_cleaned_2.pdb,OK,1,1,62,1
neg_6ZCZ_cleaned__vhh_8E0E_cleaned_2.pdb,OK,0,0,14,0
neg_6XW6_cleaned__vhh_9IQP_cleaned_1.pdb,OK,0,0,10,0
neg_6ZCZ_cleaned__vhh_7WQ4_cleaned_1.pdb,OK,0,0,2,0
neg_6ZE1_cleaned__vhh_7QIA_1_cleaned_1.pdb,OK,0,0,15,3
neg_6ZE1_cleaned__vhh_6RTW_cleaned_2.pdb,OK,2,0,29,2
neg_6Z6V_1_cleaned__vhh_7SP8_1_cleaned_1.pdb,OK,1,0,12,2
neg_6ZG3_cleaned__vhh_7ZK1_0_cleaned_2.pdb,OK,0,0,13,1
neg_6ZRV_cleaned__vhh_4LGR_cleaned_1.pdb,OK,1,0,21,1
neg_6ZG3_cleaned__vhh_7B5G_cleaned_1.pdb,OK,0,0,38,0
neg_7A17_1_cleaned__vhh_4GFT_cleaned_2.pdb,OK,0,0,12,0
neg_7A17_1_cleaned__vhh_7QNE_cleaned_1.pdb,OK,0,0,14,0
neg_6ZRV_cleaned__vhh_7Q3R_1_cleaned_2.pdb,OK,2,0,11,1
neg_6ZG3_1_cleaned__vhh_7C8V_cleaned_1.pdb,OK,1,0,5,3
neg_7A48_cleaned__vhh_4GRW_1_cleaned_2.pdb,OK,1,1,50,3
neg_7A17_cleaned__vhh_6HUO_cleaned_2.pdb,OK,0,0,10,0
neg_7A4D_0_cleaned__vhh_8JXR_cleaned_2.pdb,OK,1,0,40,0
neg_7A48_cleaned__vhh_8IQ6_cleaned_1.pdb,OK,0,0,37,1
neg_7A4D_2_cleaned__vhh_5M2M_cleaned_2.pdb,OK,1,0,22,2
neg_7A4D_0_cleaned__vhh_6DBF_cleaned_1.pdb,OK,0,1,36,1
neg_7A4D_2_cleaned__vhh_7R98_cleaned_1.pdb,OK,1,0,39,4
neg_7A4Y_cleaned__vhh_8E3Z_cleaned_2.pdb,OK,1,0,14,4
neg_7A4T_cleaned__vhh_5M2I_cleaned_2.pdb,OK,1,0,9,3
neg_7A4Y_cleaned__vhh_8VYL_cleaned_1.pdb,OK,0,0,14,1
neg_7A50_cleaned__vhh_2XV6_1_cleaned_1.pdb,OK,0,0,7,0
neg_6ZG3_1_cleaned__vhh_7X2J_cleaned_2.pdb,OK,2,0,39,2
neg_7A50_cleaned__vhh_6H70_cleaned_2.pdb,OK,0,0,15,1
neg_7A6O_cleaned__vhh_6I8G_cleaned_2.pdb,OK,0,0,10,2
neg_7A4T_cleaned__vhh_8BVT_cleaned_1.pdb,OK,3,0,19,4
neg_7ANQ_cleaned__vhh_5F7N_cleaned_1.pdb,OK,1,0,6,1
neg_7A6O_cleaned__vhh_7ZG0_1_cleaned_1.pdb,OK,0,0,16,0
neg_7AQX_cleaned__vhh_7F5G_cleaned_1.pdb,OK,1,0,10,0
neg_7AQX_cleaned__vhh_7SAI_cleaned_2.pdb,OK,1,0,17,0
neg_7ANQ_cleaned__vhh_8FLU_cleaned_2.pdb,OK,0,0,10,4
neg_7AQY_cleaned__vhh_8YBN_cleaned_2.pdb,OK,0,0,4,0
neg_7AQY_0_cleaned__vhh_7WKI_cleaned_1.pdb,OK,1,0,20,3
neg_7AQZ_cleaned__vhh_4EIZ_cleaned_1.pdb,OK,0,0,5,0
neg_7AR0_cleaned__vhh_7AZB_cleaned_1.pdb,OK,0,0,28,0
neg_7AQZ_cleaned__vhh_5BOZ_0_cleaned_2.pdb,OK,0,0,0,0
neg_7AR0_cleaned__vhh_7LDJ_cleaned_2.pdb,OK,0,0,10,0
neg_7AZB_cleaned__vhh_4GFT_cleaned_1.pdb,OK,0,1,33,1
neg_7AQY_cleaned__vhh_7R23_0_cleaned_1.pdb,OK,0,0,3,0
neg_7AZB_cleaned__vhh_5DA0_cleaned_2.pdb,OK,0,0,13,1
neg_7B14_cleaned__vhh_7LZP_4_cleaned_2.pdb,OK,0,1,2,0
neg_7B17_1_cleaned__vhh_6I8H_cleaned_2.pdb,OK,0,0,63,0
neg_7B14_cleaned__vhh_7BB7_cleaned_1.pdb,OK,0,0,22,1
neg_7B17_0_cleaned__vhh_5JA9_cleaned_2.pdb,OK,0,0,27,0
neg_7B17_1_cleaned__vhh_9EG6_cleaned_1.pdb,OK,1,0,21,1
neg_7B17_0_cleaned__vhh_5LWF_1_cleaned_1.pdb,OK,0,1,35,1
neg_7B5G_cleaned__vhh_8B1H_cleaned_1.pdb,OK,0,0,10,0
neg_7B5G_cleaned__vhh_5M14_cleaned_2.pdb,OK,1,0,73,0
neg_7BC6_cleaned__vhh_3ZKS_cleaned_1.pdb,OK,1,0,11,1
neg_7AQY_0_cleaned__vhh_5G5R_cleaned_2.pdb,OK,0,0,18,0
neg_7BC6_cleaned__vhh_4M3K_cleaned_2.pdb,OK,1,0,16,0
neg_7BC7_cleaned__vhh_7QJI_0_cleaned_1.pdb,OK,3,0,11,0
neg_7BTS_cleaned__vhh_7BU6_cleaned_1.pdb,OK,2,0,73,0
neg_7BC7_cleaned__vhh_4TVS_cleaned_2.pdb,OK,3,1,66,1
neg_7BU6_cleaned__vhh_6H7K_1_cleaned_2.pdb,OK,1,0,60,0
neg_7BTS_cleaned__vhh_6H7K_1_cleaned_2.pdb,OK,1,0,62,0
neg_7BU6_cleaned__vhh_7BTS_cleaned_1.pdb,OK,2,0,74,0
neg_7BU7_cleaned__vhh_7BU6_cleaned_1.pdb,OK,1,0,69,1
neg_7BU7_cleaned__vhh_7BTS_cleaned_2.pdb,OK,1,0,66,1
neg_7C8V_cleaned__vhh_7ANQ_cleaned_1.pdb,OK,0,1,49,0
neg_7C8W_cleaned__vhh_6H1F_cleaned_2.pdb,OK,0,0,51,0
neg_7C8V_cleaned__vhh_7CFN_cleaned_2.pdb,OK,1,0,47,1
neg_7C8W_cleaned__vhh_8JIQ_cleaned_1.pdb,OK,0,0,72,0
neg_7CAN_cleaned__vhh_7AR0_cleaned_1.pdb,OK,0,0,89,0
neg_7CAN_cleaned__vhh_8EN2_cleaned_2.pdb,OK,0,0,95,0
neg_7CZ0_0_cleaned__vhh_7BU6_cleaned_1.pdb,OK,2,0,11,4
neg_7CZ0_0_cleaned__vhh_3JBE_cleaned_2.pdb,OK,0,0,11,2
neg_7CZ0_1_cleaned__vhh_7N4N_cleaned_2.pdb,OK,2,0,14,2
neg_7CZ0_1_cleaned__vhh_7UL2_cleaned_1.pdb,OK,0,0,3,0
neg_7CZD_cleaned__vhh_7KD0_cleaned_2.pdb,OK,3,2,48,4
neg_7D30_1_cleaned__vhh_4NBY_cleaned_2.pdb,OK,0,0,106,1
neg_7CZD_cleaned__vhh_7Y0O_cleaned_1.pdb,OK,0,1,60,1
neg_7D5B_cleaned__vhh_7AQX_cleaned_1.pdb,OK,0,0,14,3
neg_7D5P_cleaned__vhh_5L8J_0_cleaned_1.pdb,OK,0,0,14,0
neg_7D5P_cleaned__vhh_4HEP_cleaned_2.pdb,OK,0,0,19,0
neg_7D5Q_0_cleaned__vhh_6GK4_1_cleaned_2.pdb,OK,0,0,2,0
neg_7D6Y_cleaned__vhh_7VBH_cleaned_2.pdb,OK,1,2,26,1
neg_7D5U_cleaned__vhh_4I0C_0_cleaned_2.pdb,OK,1,0,63,1
neg_7D5U_cleaned__vhh_5LWF_1_cleaned_1.pdb,OK,2,0,81,2
neg_7D7M_cleaned__vhh_6OQ8_cleaned_2.pdb,OK,1,0,11,5
neg_7DGE_cleaned__vhh_6UHT_1_cleaned_1.pdb,OK,1,0,12,4
neg_7DGE_cleaned__vhh_6EY6_0_cleaned_2.pdb,OK,0,0,30,1
neg_7D7M_cleaned__vhh_7ZK1_cleaned_1.pdb,OK,1,0,14,5
neg_7DSS_1_cleaned__vhh_8H4K_cleaned_2.pdb,OK,3,0,17,1
neg_7DST_1_cleaned__vhh_6M1I_cleaned_2.pdb,OK,2,0,29,4
neg_7DST_1_cleaned__vhh_7K7Y_1_cleaned_1.pdb,OK,1,0,16,1
neg_7DV4_cleaned__vhh_5F7W_cleaned_1.pdb,OK,1,0,8,1
neg_7DV4_cleaned__vhh_6GWN_1_cleaned_2.pdb,OK,1,0,42,3
neg_7E53_cleaned__vhh_7XP5_cleaned_2.pdb,OK,0,0,19,0
neg_7E53_cleaned__vhh_5J1T_cleaned_1.pdb,OK,1,0,62,1
neg_7EOW_cleaned__vhh_5JA9_1_cleaned_1.pdb,OK,0,0,15,0
neg_7EOW_cleaned__vhh_7XZ5_cleaned_2.pdb,OK,0,0,30,0
neg_7DUR_cleaned__vhh_6ZE1_cleaned_1.pdb,OK,5,0,31,8
neg_7F1G_cleaned__vhh_7B17_cleaned_1.pdb,OK,1,0,84,6
neg_7F1G_cleaned__vhh_8G0I_cleaned_2.pdb,OK,1,1,55,2
neg_7F5G_cleaned__vhh_6GJU_1_cleaned_2.pdb,OK,1,1,29,3
neg_7F5G_cleaned__vhh_8DCR_cleaned_1.pdb,OK,1,0,21,1
neg_7F5H_cleaned__vhh_7XLI_cleaned_1.pdb,OK,2,0,60,2
neg_7F5H_cleaned__vhh_8DTN_cleaned_2.pdb,OK,2,1,42,1
neg_7FAU_cleaned__vhh_6I8G_cleaned_2.pdb,OK,0,0,37,0
neg_7FBK_0_cleaned__vhh_4C57_0_cleaned_1.pdb,OK,1,0,34,0
neg_7FBJ_0_cleaned__vhh_7KDU_cleaned_2.pdb,OK,0,0,20,0
neg_7FBJ_0_cleaned__vhh_7Z1A_cleaned_1.pdb,OK,1,0,76,0
neg_7FH0_0_cleaned__vhh_6X9T_cleaned_1.pdb,OK,0,0,20,1
neg_7FBK_0_cleaned__vhh_6I53_cleaned_2.pdb,OK,1,0,52,0
neg_7FH0_0_cleaned__vhh_8BVT_cleaned_2.pdb,OK,0,0,15,1
neg_7FH0_1_cleaned__vhh_8C02_cleaned_1.pdb,OK,0,0,2,0
neg_7FH0_1_cleaned__vhh_7B17_0_cleaned_2.pdb,OK,0,0,0,0
neg_7FIG_cleaned__vhh_4C58_cleaned_2.pdb,OK,3,0,2,8
neg_7FIG_cleaned__vhh_7KLW_0_cleaned_1.pdb,OK,2,0,17,9
neg_7JJO_cleaned__vhh_7VNB_cleaned_2.pdb,OK,0,0,0,1
neg_7JJO_cleaned__vhh_5M15_cleaned_1.pdb,OK,0,0,5,1
neg_7JOZ_cleaned__vhh_4WGW_cleaned_1.pdb,OK,0,0,11,0
neg_7JVB_cleaned__vhh_6B3J_cleaned_1.pdb,OK,1,0,10,1
neg_7JVB_cleaned__vhh_6B73_0_cleaned_2.pdb,OK,0,0,39,0
neg_7JOZ_cleaned__vhh_3JBC_cleaned_2.pdb,OK,0,0,22,0
neg_7KBI_cleaned__vhh_6VBG_cleaned_2.pdb,OK,0,0,12,1
neg_7KBI_cleaned__vhh_6CWG_cleaned_1.pdb,OK,2,0,7,2
neg_7KD2_cleaned__vhh_7B14_cleaned_1.pdb,OK,0,2,35,1
neg_7KD2_cleaned__vhh_7R23_0_cleaned_2.pdb,OK,0,1,37,1
neg_7KD0_cleaned__vhh_6XW4_cleaned_2.pdb,OK,2,0,16,4
neg_7KD0_cleaned__vhh_6WAQ_cleaned_1.pdb,OK,1,0,34,2
neg_7KBK_cleaned__vhh_9MY8_cleaned_2.pdb,OK,1,0,8,0
neg_7KDU_cleaned__vhh_3P0G_cleaned_1.pdb,OK,2,1,20,2
neg_7KDU_cleaned__vhh_6EY0_0_cleaned_2.pdb,OK,2,1,59,3
neg_7KGJ_cleaned__vhh_7KLW_0_cleaned_1.pdb,OK,2,1,46,0
neg_7KGK_cleaned__vhh_6OS1_cleaned_2.pdb,OK,0,0,40,1
neg_7KGJ_cleaned__vhh_9EAH_cleaned_2.pdb,OK,1,1,70,0
neg_7KGK_cleaned__vhh_7D68_cleaned_1.pdb,OK,0,1,43,0
neg_7KDM_0_cleaned__vhh_1MEL_cleaned_2.pdb,OK,2,1,81,4
neg_7KDM_0_cleaned__vhh_6H7O_cleaned_1.pdb,OK,2,1,50,3
neg_7KI1_cleaned__vhh_6FE4_0_cleaned_1.pdb,OK,1,0,10,3
neg_7KI1_cleaned__vhh_2XV6_0_cleaned_2.pdb,OK,1,0,2,1
neg_7KLW_0_cleaned__vhh_6OS0_cleaned_1.pdb,OK,0,1,63,1
neg_7KLW_1_cleaned__vhh_4PGJ_1_cleaned_1.pdb,OK,0,0,13,0
neg_7KLW_0_cleaned__vhh_7F5G_cleaned_2.pdb,OK,1,0,24,0
neg_7KLW_1_cleaned__vhh_6DBG_0_cleaned_2.pdb,OK,0,0,12,0
neg_7KM5_0_cleaned__vhh_4X7F_cleaned_2.pdb,OK,2,0,30,3
neg_7KM5_0_cleaned__vhh_5TD8_cleaned_1.pdb,OK,1,2,57,1
neg_7KM5_1_cleaned__vhh_8DAM_0_cleaned_2.pdb,OK,3,0,38,1
neg_7KN5_0_cleaned__vhh_7USV_cleaned_1.pdb,OK,0,1,63,0
neg_7KN5_0_cleaned__vhh_7NDF_cleaned_2.pdb,OK,0,1,44,0
neg_7KLW_cleaned__vhh_8VYL_cleaned_2.pdb,OK,0,0,45,0
neg_7KN5_1_cleaned__vhh_5O04_2_cleaned_1.pdb,OK,0,0,6,1
neg_7KM5_1_cleaned__vhh_8GZ5_cleaned_1.pdb,OK,0,1,44,0
neg_7KN6_cleaned__vhh_4WEM_cleaned_1.pdb,OK,1,0,15,0
neg_7KN6_cleaned__vhh_6Z2M_cleaned_2.pdb,OK,0,0,9,0
neg_7KN5_1_cleaned__vhh_8DI5_cleaned_2.pdb,OK,0,0,4,1
neg_7LDJ_cleaned__vhh_5MZV_cleaned_1.pdb,OK,0,0,58,0
neg_7LDJ_cleaned__vhh_8ELN_cleaned_2.pdb,OK,1,0,24,0
neg_7KN7_cleaned__vhh_4LGP_cleaned_1.pdb,OK,1,0,10,0
neg_7LJC_cleaned__vhh_4BEL_cleaned_1.pdb,OK,2,0,4,4
neg_7LJC_cleaned__vhh_4WGW_cleaned_2.pdb,OK,1,0,8,3
